10054,03/05/2020 09:46,FRENCHS FOREST,NSW,2086,ST GEORGES BASIN,NSW,2540,1,7,0.0143
10055,03/05/2020 09:48,PORT MELBOURNE,VIC,3207,SOUTH BRISBANE,QLD,4101,1,1,0.0137
10056,03/05/2020 09:49,TRUGANINA,VIC,3029,ALBION PARK RAIL,NSW,2527,1,0.16,0.0173
10057,03/05/2020 09:49,AUBURN,NSW,2144,NEWTOWN,VIC,3220,2,29,0.0726
10058,03/05/2020 09:51,TRUGANINA,VIC,3029,ADELAIDE AIRPORT,SA,5950,1,133.82,1.2
10059,03/05/2020 09:58,TRUGANINA,VIC,3029,BALDIVIS,WA,6171,2,0.74,0.2648
10060,03/05/2020 09:59,BRAESIDE,VIC,3195,PRESTONS,NSW,2170,1,3,0.0131
10061,03/05/2020 10:00,TRUGANINA,VIC,3029,DANDENONG SOUTH,VIC,3175,1,108.85,0.48
10062,03/05/2020 10:01,TRUGANINA,VIC,3029,BENNETTS GREEN,NSW,2290,1,2.74,0.0308
10063,03/05/2020 10:03,TRUGANINA,VIC,3029,ALEXANDRIA,NSW,2015,1,0.2,0.0308
10064,03/05/2020 10:05,PRESTONS,NSW,2170,DANDENONG SOUTH,VIC,3175,1,1.72,0.0123
10065,03/05/2020 10:06,BRAESIDE,VIC,3195,MANSFIELD,QLD,4122,1,5,0.033
10066,03/05/2020 08:06,TRUGANINA,VIC,3029,GEELONG,VIC,3220,2,25,1.5
10067,03/05/2020 10:10,TRUGANINA,VIC,3029,WARRNAMBOOL SOUTH,VIC,3280,1,7.5,0.0926
10068,03/05/2020 10:14,PORT MELBOURNE,VIC,3207,THORNLEIGH,NSW,2120,1,2.3,0.012
10069,03/05/2020 08:15,TRUGANINA,VIC,3029,WARRNAMBOOL,VIC,3280,5,210,3.5
10070,03/05/2020 08:16,TRUGANINA,VIC,3029,WARRNAMBOOL,VIC,3280,3,50,5
10071,03/05/2020 08:17,TRUGANINA,VIC,3029,ADELAIDE,SA,5000,4,20,4
10072,03/05/2020 08:12,TRUGANINA,VIC,3029,COLAC,VIC,3250,1,90,16
10074,03/05/2020 10:20,SMITHFIELD,NSW,2164,BROOKVALE,NSW,2100,4,3000,6.912
10075,03/05/2020 10:21,LANE COVE,NSW,2066,WEMBLEY,WA,6014,1,3,0.028
10076,03/05/2020 10:24,DANDENONG SOUTH,VIC,3175,HIGHETT,VIC,3190,1,5,0.001
10077,03/05/2020 10:25,TRUGANINA,VIC,3029,GOULBURN,NSW,2580,3,13.34,0.1193
10078,03/05/2020 10:25,DANDENONG SOUTH,VIC,3175,ERSKINE PARK,NSW,2759,1,3,0.0012
10079,03/05/2020 10:34,BRAESIDE,VIC,3195,BUNDABERG,QLD,4670,1,5,0.033
10080,03/05/2020 10:35,PORT MELBOURNE,VIC,3207,DURAL,NSW,2158,1,4,0.0521
10081,03/05/2020 10:37,INGLEBURN,NSW,2565,SILVERWATER,NSW,2128,6,6,0.096
10082,03/05/2020 10:41,LANE COVE,NSW,2066,BELMONT,NSW,2280,2,20,0.0276
10083,03/05/2020 10:41,MANSFIELD,QLD,4122,VIRGINIA,QLD,4014,1,1,0.0066
10084,03/05/2020 10:41,LANE COVE,NSW,2066,YEERONGPILLY,QLD,4105,1,3,0.028
10085,03/05/2020 10:42,TRUGANINA,VIC,3029,TUGGERAH,NSW,2259,1,0.18,0.0173
10086,03/05/2020 10:42,BAYSWATER,VIC,3153,KOGARAH,NSW,2217,3,15.9,0.1725
10087,03/05/2020 10:43,BAYSWATER,VIC,3153,JAMISONTOWN,NSW,2750,1,8,0.1235
10088,03/05/2020 10:44,TRUGANINA,VIC,3029,CARDIFF,NSW,2285,1,2.12,0.0308
10089,03/05/2020 10:48,DANDENONG SOUTH,VIC,3175,KEWDALE,WA,6105,1,3,0.0012
10090,03/05/2020 10:49,PORT MELBOURNE,VIC,3207,NEW FARM,QLD,4005,1,5,0.0243
10091,03/05/2020 10:50,MOUNT WAVERLY,VIC,3149,NEDLANDS,WA,6009,1,1,0.0071
10092,03/05/2020 10:52,TRUGANINA,VIC,3029,ARDROSSAN,SA,5571,1,9999,0.1204
10093,03/05/2020 10:55,TRUGANINA,VIC,3029,GREYSTANES,NSW,2145,1,1.18,0.0308
10094,03/05/2020 10:57,TRUGANINA,VIC,3029,GWELUP,WA,6018,1,0.05,0.0034
10095,03/05/2020 10:58,SOMERTON,VIC,3062,KEYSBOROUGH,VIC,3173,8,112,0.28
10096,03/05/2020 10:59,TRUGANINA,VIC,3029,OXENFORD,QLD,4210,1,16,0.1457
10097,03/05/2020 11:02,LANE COVE,NSW,2066,BELMONT,NSW,2280,4,40,0.0552
10098,03/05/2020 11:02,REGENTS PARK,NSW,2143,BYRON BAY,NSW,2481,1,23,0.064
10099,03/05/2020 11:04,TRUGANINA,VIC,3029,BUNDAMBA,QLD,4304,1,16,0.1457
10100,03/05/2020 11:04,TRUGANINA,VIC,3029,DERRIMUT,VIC,3026,2,12.12,0.0136
10101,03/05/2020 11:05,DANDENONG SOUTH,VIC,3175,SPRINGVALE,VIC,3171,1,5,0.008
10102,03/05/2020 11:08,HAZELMERE,WA,6055,JOONDALUP,WA,6027,1,13.44,0.0308
10103,03/05/2020 11:08,TRUGANINA,VIC,3029,GREGORY HILLS,NSW,2557,1,181.83,1.8
10104,03/05/2020 11:10,TRUGANINA,VIC,3029,NARACOORTE,SA,5271,1,10000,0.0308
10105,03/05/2020 11:10,EASTERN CREEK,NSW,2766,ACACIA RIDGE,QLD,4110,2,2,0.0064
10106,03/05/2020 11:10,MOUNT WAVERLY,VIC,3149,CAMDEN PARK,SA,5038,8,63,0.4886
10107,03/05/2020 11:11,BRAESIDE,VIC,3195,HALLAM,VIC,3803,1,5,0.0222
10108,03/05/2020 11:11,TRUGANINA,VIC,3029,BUNDABERG,QLD,4670,1,2.4,0.0199
10109,03/05/2020 11:12,LANE COVE,NSW,2066,BALLARAT,VIC,3350,1,2,0.0113
10110,03/05/2020 11:12,ARNDELL PARK,NSW,2148,DUNGOG,NSW,2420,1,27,0.0205
10111,03/05/2020 11:13,CHESTER HILL,NSW,2162,BREAKWATER,VIC,3219,1,142,2.16
10112,03/05/2020 11:15,TRUGANINA,VIC,3029,GEELONG,VIC,3220,1,1.42,0.0308
10113,03/05/2020 11:17,BAYSWATER,VIC,3153,SOUTH BRISBANE,QLD,4101,1,16,0.062
10114,03/05/2020 11:18,PORT MELBOURNE,VIC,3207,BERRINBA,QLD,4117,1,9,0.0575
10115,03/05/2020 11:19,DANDENONG,VIC,3175,GEEBUNG,QLD,4034,3,1140,3.0566
10116,03/05/2020 11:20,INGLEBURN,NSW,2565,INGLEBURN,NSW,2565,1,0.1,0
10117,03/05/2020 11:21,TRUGANINA,VIC,3029,LAVINGTON,NSW,2641,1,9,0.0582
10118,03/05/2020 11:21,MOUNT WAVERLY,VIC,3149,SOUTH BRISBANE,QLD,4101,2,13,0.0845
10119,03/05/2020 11:21,TRUGANINA,VIC,3029,MANDURAH,WA,6210,1,0.05,0.0034
10120,03/05/2020 11:22,CLAYTON,VIC,3168,HAMILTON,QLD,4007,1,10,0.0784
10121,03/05/2020 11:22,EASTERN CREEK,NSW,2766,MALAGA,WA,6090,1,2,0.0032
10122,03/05/2020 11:23,TRUGANINA,VIC,3029,CESSNOCK,NSW,2325,1,7.4,0.0308
10123,03/05/2020 11:23,MOUNT WAVERLY,VIC,3149,MARYBOROUGH,QLD,4650,1,6,0.0774
10124,03/05/2020 11:26,LANE COVE,NSW,2066,ST LEONARDS,NSW,2065,1,2,0.0113
10125,03/05/2020 11:27,TRUGANINA,VIC,3029,PADDINGTON,NSW,2021,1,0.3,0.0521
10126,03/05/2020 11:30,HAZELMERE,WA,6055,BALCATTA,WA,6021,1,30.91,0.0308
10127,03/05/2020 11:30,DANDENONG SOUTH,VIC,3175,ADELAIDE,SA,5000,2,14,0.0257
10128,03/05/2020 11:31,TRUGANINA,VIC,3029,UNDERWOOD,QLD,4119,1,242,1.69
10129,03/05/2020 11:31,MOUNT WAVERLY,VIC,3149,WETHERILL PARK,NSW,2164,2,12,0.1086
10130,03/05/2020 11:31,GREENACRE,NSW,2190,WARABROOK,NSW,2304,1,5,0.0132
10131,03/05/2020 11:33,TRUGANINA,VIC,3029,ARMIDALE,NSW,2350,1,9,0.0688
10132,03/05/2020 11:38,MOUNT WAVERLY,VIC,3149,CLAYTON,VIC,3168,1,4,0.0229
10133,03/05/2020 11:40,TRUGANINA,VIC,3029,EBENEZER,NSW,2756,1,2.12,0.0308
10134,03/05/2020 11:40,BAYSWATER,VIC,3153,CESSNOCK,NSW,2325,1,5.3,0.0575
10135,03/05/2020 11:41,TRUGANINA,VIC,3029,SORELL,TAS,7172,1,6.15,0.0308
10136,03/05/2020 11:42,ARNDELL PARK,NSW,2148,BARADINE,NSW,2396,2,29.9,0.0278
10137,03/05/2020 11:42,TRUGANINA,VIC,3029,SOUTH TURRAMURRA,NSW,2074,1,1.02,0.0199
10138,03/05/2020 11:42,TRUGANINA,VIC,3029,BAYSWATER,VIC,3153,1,79.54,1.44
10139,03/05/2020 11:45,CAMPBELLFIELD,VIC,3061,SEVEN HILLS,NSW,2147,2,31,0.0613
10140,03/05/2020 11:45,TRUGANINA,VIC,3029,WAGGA WAGGA,NSW,2650,1,63.69,1.44
10141,03/05/2020 11:45,MOUNT WAVERLY,VIC,3149,MODBURY,SA,5092,1,1,0.0011
10142,03/05/2020 11:49,LANE COVE,NSW,2066,NEW LAMBTON HEIGHTS,NSW,2305,1,2,0.0113
10143,03/05/2020 11:51,CAMPBELLFIELD,VIC,3061,ADELAIDE,SA,5000,4,50,0.087
10144,03/05/2020 11:51,PORT MELBOURNE,VIC,3207,HEYFIELD,VIC,3858,1,1.3,0.0074
10145,03/05/2020 11:52,MURARRIE,QLD,4172,ARNDELL PARK,NSW,2148,1,10,0.096
10146,03/05/2020 11:53,STAPYLTON,QLD,4207,DECEPTION BAY,QLD,4508,38,7600,82.08
10147,03/05/2020 11:54,CHESTER HILL,NSW,2162,BRAESIDE,VIC,3195,1,385,2.016
10148,03/05/2020 11:55,ARNDELL PARK,NSW,2148,NYNGAN,NSW,2825,9,151.3,0.1357
10149,03/05/2020 11:56,BANKSMEADOW,NSW,2019,INGLEBURN,NSW,2565,1,1,0
10150,03/05/2020 11:57,TRUGANINA,VIC,3029,KATOOMBA,NSW,2780,4,29,0.1752
10151,03/05/2020 12:00,TRUGANINA,VIC,3029,ELI WATERS,QLD,4655,1,6.15,0.0308
10152,03/05/2020 12:00,MOUNT WAVERLY,VIC,3149,COLLINGWOOD,VIC,3066,1,1,0.0071
10153,03/05/2020 12:01,INGLEBURN,NSW,2565,PERTH AIRPORT,WA,6000,1,1,0.0034
10154,03/05/2020 12:01,TRUGANINA,VIC,3029,HEYWOOD,VIC,3304,7,55.85,0.3392
10155,03/05/2020 12:04,TRUGANINA,VIC,3029,BAIRNSDALE,VIC,3875,1,0.68,0.0173
10156,03/05/2020 12:10,BOWEN HILLS,QLD,4006,KEWARRA BEACH,QLD,4879,2,25,0.3147
10157,03/05/2020 12:11,REGENTS PARK,NSW,2143,COOPERS PLAINS,QLD,4108,1,12,0.024
10158,03/05/2020 12:12,CLAYTON,VIC,3168,LEUMEAH,NSW,2560,1,10,0.0784
10159,03/05/2020 12:12,DINGLEY VILLAGE,VIC,3172,WEST WYALONG,NSW,2671,1,1,0.0089
10160,03/05/2020 12:12,TRUGANINA,VIC,3029,HORSHAM,VIC,3400,1,0.01,0.0082
